"id","name","code","executive","employee","worker"
occupation_type_employee_749001,Confeccionador De Conos De Fieltro Para Sombreros,749001,True,True,True,
occupation_type_employee_749002,Cordonero A Mano,749002,True,True,True,
occupation_type_employee_749003,Cordonero A Maquina,749003,True,True,True,
occupation_type_employee_749004,Encajadero A Mano,749004,True,True,True,
occupation_type_employee_749005,Flequero A Maquina,749005,True,True,True,
occupation_type_employee_749006,Flequero A Mano,749006,True,True,True,
occupation_type_employee_749007,Galonero A Maquina,749007,True,True,True,
occupation_type_employee_749008,Ganchillero A Mano,749008,True,True,True,
occupation_type_employee_749009,Hormador De Boinas,749009,True,True,True,
occupation_type_employee_749010,Mallero,749010,True,True,True,
occupation_type_employee_749011,Montador De Redes A Mano,749011,True,True,True,
occupation_type_employee_749012,"Hilanderos, Tejedores, Tintoreros, Trabajadores Asimilados",749012,True,True,True,
occupation_type_employee_749013,Pasamanero A Mano,749013,True,True,True,
occupation_type_employee_749014,Pasamanero A Maquina,749014,True,True,True,
occupation_type_employee_749015,"Preparador De Fieltro, A Maquina",749015,True,True,True,
occupation_type_employee_749016,Federo A Mano,749016,True,True,True,
occupation_type_employee_749017,Tejedor De Redes A Mano,749017,True,True,True,
occupation_type_employee_749018,Teje Pulseras,749018,True,True,True,
occupation_type_employee_751001,Adobador De Cueros,751001,True,True,True,
occupation_type_employee_751002,Clasificador De Cueros Y Pellejos,751002,True,True,True,
occupation_type_employee_751003,"Cortador De Cueros,Curtidores",751003,True,True,True,
occupation_type_employee_751004,Curtidor De Cueros,751004,True,True,True,
occupation_type_employee_751005,Descarnador De Cueros A Mano,751005,True,True,True,
occupation_type_employee_751006,Descarnador De Cueros A Maquina,751006,True,True,True,
occupation_type_employee_751007,Hendedor De Cueros O Cortador De Cueros,751007,True,True,True,
occupation_type_employee_751008,Lavador De Cueros,751008,True,True,True,
occupation_type_employee_751009,Lustrador De Cueros,751009,True,True,True,
occupation_type_employee_751010,Operador De Maquinas De Dividir Cueros,751010,True,True,True,
occupation_type_employee_751011,Operador De Rebanadora De Cueros,751011,True,True,True,
occupation_type_employee_751012,Pelador De Cueros A Mano,751012,True,True,True,
occupation_type_employee_751013,Pelador De Cueros Y Pellejos A Maquina,751013,True,True,True,
occupation_type_employee_751014,Pelambrero,751014,True,True,True,
occupation_type_employee_751015,"Pellejero, Curtidor",751015,True,True,True,
occupation_type_employee_751016,Teðidor De Cueros,751016,True,True,True,
occupation_type_employee_751017,Tintorero De Cueros,751017,True,True,True,
occupation_type_employee_752001,Adobador De Pieles,752001,True,True,True,
occupation_type_employee_752002,Clasificador De Pieles,752002,True,True,True,
occupation_type_employee_752003,Depilador De Pieles,752003,True,True,True,
occupation_type_employee_752004,Descarnador De Pieles,752004,True,True,True,
occupation_type_employee_752005,Escogedor De Pieles Sin Tratar,752005,True,True,True,
occupation_type_employee_752006,Estirador De Pieles,752006,True,True,True,
occupation_type_employee_752007,"Igualador De Pelo,Pieles",752007,True,True,True,
occupation_type_employee_752008,Rasurador De Pieles,752008,True,True,True,
occupation_type_employee_752009,Suavizador De Pieles,752009,True,True,True,
occupation_type_employee_752010,Teðidor De Pieles A Mano,752010,True,True,True,
occupation_type_employee_752011,Tintorero De Pieles A Mano,752011,True,True,True,
occupation_type_employee_761001,"Aventador De Granos,Molino",761001,True,True,True,
occupation_type_employee_761002,Despolvador De Granos,761002,True,True,True,
occupation_type_employee_761003,Molinero De Arroz,761003,True,True,True,
occupation_type_employee_761004,Molinero De Cereales,761004,True,True,True,
occupation_type_employee_761005,Molinero De Especias,761005,True,True,True,
occupation_type_employee_761006,Molinero De Granos,761006,True,True,True,
occupation_type_employee_761007,Operador De Pilon De Maiz,761007,True,True,True,
occupation_type_employee_761008,Pesador De Granos,761008,True,True,True,
occupation_type_employee_761009,Pulidor De Arroz,761009,True,True,True,
occupation_type_employee_761010,Revolvedor De Granos,761010,True,True,True,
occupation_type_employee_761011,Salvadero,761011,True,True,True,
occupation_type_employee_761012,Secador De Arroz,761012,True,True,True,
occupation_type_employee_761013,Semolero,761013,True,True,True,
occupation_type_employee_762001,"Carbonador, Refinacion De Azucar",762001,True,True,True,
occupation_type_employee_762002,"Cocedor, Refinacion De Azucar",762002,True,True,True,
occupation_type_employee_762003,"Comportero, Refinacion De Azucar",762003,True,True,True,
occupation_type_employee_762004,Macerador De Remolacha,762004,True,True,True,
occupation_type_employee_762005,"Operador De Cristalizadora, Refinacion De Azucar",762005,True,True,True,
occupation_type_employee_762006,"Operador De Difusor, Azucar De Remolacha",762006,True,True,True,
occupation_type_employee_762007,"Operad. Instalaciones Proceso Continuo, Refin. Azucar",762007,True,True,True,
occupation_type_employee_762008,Operador De Maquina Pulverizadora De Azucar,762008,True,True,True,
occupation_type_employee_762009,"Trapichero, Caða De Azucar",762009,True,True,True,
occupation_type_employee_763001,"Camalero, Matarife",763001,True,True,True,
occupation_type_employee_763002,Chacinero,763002,True,True,True,
occupation_type_employee_763003,Charcutero,763003,True,True,True,
occupation_type_employee_763004,Choricero,763004,True,True,True,
occupation_type_employee_763005,Cortador De Carne,763005,True,True,True,
occupation_type_employee_763006,Degollador De Reses,763006,True,True,True,
occupation_type_employee_763007,"Descuartizador De Reses, Matarife",763007,True,True,True,
occupation_type_employee_763008,Deshuesador,763008,True,True,True,
occupation_type_employee_763009,"Despostador, Carnes",763009,True,True,True,
occupation_type_employee_763010,"Despojero, Mataderos",763010,True,True,True,
occupation_type_employee_763011,Escargado De Matadero,763011,True,True,True,
occupation_type_employee_763012,"Fiambrero, Carnes",763012,True,True,True,
occupation_type_employee_763013,Mantequero (Manteca),763013,True,True,True,
occupation_type_employee_763014,Matancero,763014,True,True,True,
occupation_type_employee_763015,Matancero En General,763015,True,True,True,
occupation_type_employee_763016,Matarife,763016,True,True,True,
occupation_type_employee_763017,"Puntillero,Mataderos",763017,True,True,True,
occupation_type_employee_763018,"Tablajero, Carnes",763018,True,True,True,
occupation_type_employee_763019,Tripero,763019,True,True,True,
occupation_type_employee_764001,Acecinador,764001,True,True,True,
occupation_type_employee_764002,"Aceitador De Lleno Y Vacio, Conservas De Pescado",764002,True,True,True,
occupation_type_employee_764003,Aderezador De Aceitunas,764003,True,True,True,
occupation_type_employee_764004,Ahumador De Carnes Y Pescado,764004,True,True,True,
occupation_type_employee_764005,Capataz O Contramaestre De La Conservacion De Alimentos,764005,True,True,True,
occupation_type_employee_764006,"Cocedor-Conservero, En General",764006,True,True,True,
occupation_type_employee_764007,Cocedor De Salsas Y Condimentos,764007,True,True,True,
occupation_type_employee_764008,Cocedor-Esterilizador,764008,True,True,True,
occupation_type_employee_764009,Congelador De Alimentos,764009,True,True,True,
occupation_type_employee_764010,Curador De Carne O Pescado,764010,True,True,True,
occupation_type_employee_764011,Deshidratador De Alimentos,764011,True,True,True,
occupation_type_employee_764012,Enlatador De Pescado,764012,True,True,True,
occupation_type_employee_764013,Escabechero,764013,True,True,True,
occupation_type_employee_764014,"Limpiador De Frutas Y Hortalizas,Para Conservas",764014,True,True,True,
occupation_type_employee_764015,Obrero De La Prepac. Y Conserv.De Frutas Secas,764015,True,True,True,
occupation_type_employee_764016,"Operador De Evaporadora, Extractos Alimenticios",764016,True,True,True,
occupation_type_employee_764017,"Pelador De Frutas Y Hortalizas,Para Conservas",764017,True,True,True,
occupation_type_employee_764018,Preparador De Mermeladas,764018,True,True,True,
occupation_type_employee_764019,Preparador De Jamones O Jamonero,764019,True,True,True,
occupation_type_employee_764020,"Preparador De Bocaditos Envasados(Papa Frita,Camote,Etc)",764020,True,True,True,
occupation_type_employee_764021,Preparador De Alimentos Concentrados,764021,True,True,True,
occupation_type_employee_764022,Preparador De Charqui,764022,True,True,True,
occupation_type_employee_764023,Rellenador De Aceitunas,764023,True,True,True,
occupation_type_employee_764024,"Salador De Alimentos,Carnes Y Pescado",764024,True,True,True,
occupation_type_employee_764025,Salazonero,764025,True,True,True,
occupation_type_employee_764026,Salchichero,764026,True,True,True,
occupation_type_employee_764027,Secador De Pescado Al Sol,764027,True,True,True,
occupation_type_employee_764028,"Tonelero-Salador, Pesca",764028,True,True,True,
occupation_type_employee_765001,Cultivador De Fermentos Lacteos,765001,True,True,True,
occupation_type_employee_765002,Desecador-Pulverizador De Leche En Polvo,765002,True,True,True,
occupation_type_employee_765003,Esterilizador De Productos Lacteos,765003,True,True,True,
occupation_type_employee_765004,"Heladero,Fabricacion",765004,True,True,True,
occupation_type_employee_765005,Higienizador De Leche,765005,True,True,True,
occupation_type_employee_765006,Horchatero,765006,True,True,True,
occupation_type_employee_765007,"Leche Condensada, Preparador",765007,True,True,True,
occupation_type_employee_765008,Mantequillero O Mazador,765008,True,True,True,
occupation_type_employee_765009,Moldeador De Mantequilla,765009,True,True,True,
occupation_type_employee_765010,Operador De Batidora De Helados,765010,True,True,True,
occupation_type_employee_765011,Operador De Maquina De Homogenizacion De La Leche,765011,True,True,True,
occupation_type_employee_765012,Pasteurizador De Leche Y Productos Lacteos,765012,True,True,True,
occupation_type_employee_765013,Preparador De Manjarblanco Y Natillas,765013,True,True,True,
occupation_type_employee_765014,Preparador De Leche Condensada,765014,True,True,True,
occupation_type_employee_765015,Preparador De Yougurt Y Cremas,765015,True,True,True,
occupation_type_employee_765016,Quesero,765016,True,True,True,
occupation_type_employee_765017,Refrigerador De Leche O Productos Lacteos,765017,True,True,True,
occupation_type_employee_765018,Requesonero,765018,True,True,True,
occupation_type_employee_765019,Salador De Queso,765019,True,True,True,
occupation_type_employee_766001,Amasador De Pan,766001,True,True,True,
occupation_type_employee_766002,Arropiero,766002,True,True,True,
occupation_type_employee_766003,Catador De Cafe O De Te,766003,True,True,True,
occupation_type_employee_766004,Clasificador De Cafe O De Te,766004,True,True,True,
occupation_type_employee_766005,"Chancaquero, Elaborador De Chancaca",766005,True,True,True,
occupation_type_employee_766006,"Chocolatero, Preparador",766006,True,True,True,
occupation_type_employee_766007,"Churrero, Preparador",766007,True,True,True,
occupation_type_employee_766008,"Colocador De Tablas, Panaderia",766008,True,True,True,
occupation_type_employee_766009,"Confitero, Preparador",766009,True,True,True,
occupation_type_employee_766010,"Dulcero, Preparador",766010,True,True,True,
occupation_type_employee_766011,Escarchador De Frutas,766011,True,True,True,
occupation_type_employee_766012,Fidero,766012,True,True,True,
occupation_type_employee_766013,"Galletas, Fabricacion, Operador Maquinas Sobadora De Masa",766013,True,True,True,
occupation_type_employee_766014,"Galletas, Operador De Troquel",766014,True,True,True,
occupation_type_employee_766015,"Goma Mascar, Chicle, Operador Maquinas De Fabricar",766015,True,True,True,
occupation_type_employee_766016,Hojaldrista,766016,True,True,True,
occupation_type_employee_766017,Hornero De Pan,766017,True,True,True,
occupation_type_employee_766018,Laminador De Chocolates,766018,True,True,True,
occupation_type_employee_766019,Laminador De Galletas,766019,True,True,True,
occupation_type_employee_766020,"Mazapan, Confeccionador",766020,True,True,True,
occupation_type_employee_766021,"Mezclador De Ingredientes, Fabricacion Chocolate",766021,True,True,True,
occupation_type_employee_766022,"Melcochero, Preparador",766022,True,True,True,
occupation_type_employee_766023,Mezclador De Cafe,766023,True,True,True,
occupation_type_employee_766024,Mezclador De Te,766024,True,True,True,
occupation_type_employee_766025,Molinero De Cafe,766025,True,True,True,
occupation_type_employee_766026,Molinero De Cacao,766026,True,True,True,
occupation_type_employee_766027,"Molinero De Cacao,Fabricacion De Chocolates",766027,True,True,True,
occupation_type_employee_766028,"Oficial De Masa O De Pala,Panaderia",766028,True,True,True,
occupation_type_employee_766029,Operador De Maquina De Fabricar Pastas Alimenticias,766029,True,True,True,
occupation_type_employee_766030,"Operador De Maquina De Goma De Mascar,Chicle",766030,True,True,True,
occupation_type_employee_766031,"Operador Maq.Calibradora-Cortadora Masa, Fabric. De Galleta",766031,True,True,True,
occupation_type_employee_766032,"Operador Maq.Sobadora Masa, Fabricacion Galletas",766032,True,True,True,
occupation_type_employee_766033,Operador De Troquel De Galletas,766033,True,True,True,
occupation_type_employee_766034,"Panadero-Pastelero,En General",766034,True,True,True,
occupation_type_employee_766035,"Pastelero, Preparador",766035,True,True,True,
occupation_type_employee_766036,"Prensador De Cacao, Fabricacion De Chocolate",766036,True,True,True,
occupation_type_employee_766037,Preparador Pastas Pasteleria En Moldes A Maquina,766037,True,True,True,
occupation_type_employee_766038,Preparador De Pastas Alimenticias,766038,True,True,True,
occupation_type_employee_766039,"Repostero,Elaboracion De Pasteles Y Otros",766039,True,True,True,
occupation_type_employee_766040,Torrefactor De Cafe,766040,True,True,True,
occupation_type_employee_766041,Torrefactor De Achicoria Y Otros Sucedaneos,766041,True,True,True,
occupation_type_employee_766042,Tostador De Cafe,766042,True,True,True,
occupation_type_employee_766043,Tostador De Cacao,766043,True,True,True,
occupation_type_employee_766044,"Turronero, Preparador",766044,True,True,True,
occupation_type_employee_767001,Acetificador,767001,True,True,True,
occupation_type_employee_767002,Capataz O Contramaestre De Elaboracion De Bebidas,767002,True,True,True,
occupation_type_employee_767003,Catador De Vinos Y Licores,767003,True,True,True,
occupation_type_employee_767004,"Cervecero, Germinacion",767004,True,True,True,
occupation_type_employee_767005,Clasificador De Vinos,767005,True,True,True,
occupation_type_employee_767006,Enfrascador De Vinos,767006,True,True,True,
occupation_type_employee_767007,Cocedor De Malta,767007,True,True,True,
occupation_type_employee_767008,"Cocedor De Mosto, Cerveza",767008,True,True,True,
occupation_type_employee_767009,Desecador De Malta,767009,True,True,True,
occupation_type_employee_767010,Fermentador,767010,True,True,True,
occupation_type_employee_767011,Fermentador De Vinos,767011,True,True,True,
occupation_type_employee_767012,Filtrador De Cerveza,767012,True,True,True,
occupation_type_employee_767013,Gaseador De Sidra,767013,True,True,True,
occupation_type_employee_767014,"Lagarero, Vinos",767014,True,True,True,
occupation_type_employee_767015,"Lavador De Pasta,Sidra",767015,True,True,True,
occupation_type_employee_767016,"Maltero, Germinacion",767016,True,True,True,
occupation_type_employee_767017,Mezclador De Vinos,767017,True,True,True,
occupation_type_employee_767023,Operador De Prensas De Frutas,767023,True,True,True,
occupation_type_employee_767024,Pisador De Uva,767024,True,True,True,
occupation_type_employee_767025,Prensador De Uva,767025,True,True,True,
occupation_type_employee_767026,Preparador De Bebidas Carbonicas Y Jarabes,767026,True,True,True,
occupation_type_employee_767027,Secador De Malta,767027,True,True,True,
occupation_type_employee_767028,Sidrero,767028,True,True,True,
occupation_type_employee_767029,Trasegador De Vinos,767029,True,True,True,
occupation_type_employee_767030,Vinagrero,767030,True,True,True,
occupation_type_employee_768001,Almazarero,768001,True,True,True,
occupation_type_employee_768002,Descascarador O Tostador De Mani,768002,True,True,True,
occupation_type_employee_768003,Descascarador De Frutas Secas,768003,True,True,True,
occupation_type_employee_768004,Descascarador De Nueces,768004,True,True,True,
occupation_type_employee_768005,Despinador De Pejerreyes Y Otros Pescados,768005,True,True,True,
occupation_type_employee_768006,Extractor De Aceite De Orujo,768006,True,True,True,
occupation_type_employee_768007,Hidrogenador De Aceites Y Grasas,768007,True,True,True,
occupation_type_employee_768008,Limpiador De Camarones,768008,True,True,True,
occupation_type_employee_768009,Limpiador De Pejerreyes Y Otros Pescados,768009,True,True,True,
occupation_type_employee_768010,"Operador De Desdobladora, Aceite Y Derivados",768010,True,True,True,
occupation_type_employee_768011,"Operador De Hidrogenadora, Aceite Y Derivados",768011,True,True,True,
occupation_type_employee_768012,"Operador De Maq. Coaguladora, Grasa Vegetales",768012,True,True,True,
occupation_type_employee_768013,Pelador De Camarones,768013,True,True,True,
occupation_type_employee_768014,Pelador De Mani,768014,True,True,True,
occupation_type_employee_768015,"Pescadero, Limpiador De Pescado",768015,True,True,True,
occupation_type_employee_768016,Preparador De Margarina,768016,True,True,True,
occupation_type_employee_768017,Refinador De Aceites Y Grasas,768017,True,True,True,
occupation_type_employee_768018,Tostador De Cacahuates O Almendras,768018,True,True,True,
occupation_type_employee_768019,Preparador De Tamales,768019,True,True,True,
occupation_type_employee_769001,"Abridor De Capa Y Capillos,Elaboracion Cigarro",769001,True,True,True,
occupation_type_employee_769002,Acondicionador De Tabaco,769002,True,True,True,
occupation_type_employee_769003,Cigarrero A Mano,769003,True,True,True,
occupation_type_employee_769004,Cigarrero A Maquina,769004,True,True,True,
occupation_type_employee_769005,Clasificador De Cigarros,769005,True,True,True,
occupation_type_employee_769006,Clasificador De Tabaco,769006,True,True,True,
occupation_type_employee_769007,Despalillador De Tabaco A Mano,769007,True,True,True,
occupation_type_employee_769008,Despalillador De Tabaco A Maquina,769008,True,True,True,
occupation_type_employee_769009,Desvenador De Tabaco A Mano,769009,True,True,True,
occupation_type_employee_769010,Desvenador De Tabaco A Maquina,769010,True,True,True,
occupation_type_employee_769011,Enfriador De Tabaco,769011,True,True,True,
occupation_type_employee_769012,Escogedor De Tabaco,769012,True,True,True,
occupation_type_employee_769013,Humectador De Tabaco,769013,True,True,True,
occupation_type_employee_769014,"Laminador De Vena,Tabaco",769014,True,True,True,
occupation_type_employee_769015,Ligador De Tabaco,769015,True,True,True,
occupation_type_employee_769016,Mezclador De Tabaco,769016,True,True,True,
occupation_type_employee_769017,Mojador De Tabaco,769017,True,True,True,
occupation_type_employee_769018,Operador De Maquina De Picar Tabaco,769018,True,True,True,
occupation_type_employee_769019,Operador De Maquina Secadora De Tabaco,769019,True,True,True,
occupation_type_employee_769020,Operador De Maquina De Hacer Cigarrillos,769020,True,True,True,
occupation_type_employee_769021,Operador De Maquina De Hacer Filtros Cigarrillos,769021,True,True,True,
occupation_type_employee_769022,Operador Maq. Estampar Marcas De Los Cigarrillos,769022,True,True,True,
occupation_type_employee_769023,Operador De Maquina De Embolsar Cigarrillos,769023,True,True,True,
occupation_type_employee_769024,Oreador De Tabaco,769024,True,True,True,
occupation_type_employee_769025,Picador De Tabaco,769025,True,True,True,
occupation_type_employee_769026,Prensador De Cigarrillos,769026,True,True,True,
occupation_type_employee_769027,Prensador De Tabaco De Mascar,769027,True,True,True,
occupation_type_employee_769028,Preparador De Rape,769028,True,True,True,
occupation_type_employee_769029,Preparador De Picadura De Tabaco Para Pipa,769029,True,True,True,
occupation_type_employee_769030,Purero A Mano,769030,True,True,True,
occupation_type_employee_769031,Refrescador De Tabaco,769031,True,True,True,
occupation_type_employee_769032,"Rezagador, Fermentado Del Tabaco",769032,True,True,True,
occupation_type_employee_769033,"Rezagador De Capote, Elaboracion De Cigarrillos",769033,True,True,True,
occupation_type_employee_769034,"Rezagador De Capa, Elaboracion De Cigarros",769034,True,True,True,
occupation_type_employee_769035,Tendedor De Tabaco,769035,True,True,True,
occupation_type_employee_769036,Terrefactor De Tabaco,769036,True,True,True,
occupation_type_employee_769037,"Torcedor De Tabaco A Mano,Elaboracion Cigarros",769037,True,True,True,
occupation_type_employee_769038,Torcedor De Tabaco A Maq. Elaboracion De Cigarros,769038,True,True,True,
occupation_type_employee_771001,Camisera,771001,True,True,True,
occupation_type_employee_771002,Corsetera,771002,True,True,True,
occupation_type_employee_771003,Costurera-Modista,771003,True,True,True,
occupation_type_employee_771004,"Chalequero,Confeccion En Serie",771004,True,True,True,
occupation_type_employee_771005,"Maestro De Aguja Y Mesa,Sastre",771005,True,True,True,
occupation_type_employee_771006,Modista De Teatro,771006,True,True,True,
occupation_type_employee_771007,"Modiston, Modisto",771007,True,True,True,
occupation_type_employee_771008,"Pantalonero, Confeccion En Serie",771008,True,True,True,
occupation_type_employee_771009,"Sastre, Confeccion En Serie",771009,True,True,True,
occupation_type_employee_771010,"Sastre, A Medida",771010,True,True,True,
occupation_type_employee_771011,"Sastre, Cortador",771011,True,True,True,
occupation_type_employee_772001,Acabador De Trabajos De Peleteria,772001,True,True,True,
occupation_type_employee_772002,Bordadores A Mano O A Maquina En General,772002,True,True,True,
occupation_type_employee_772003,Clavador De Pieles,772003,True,True,True,
occupation_type_employee_772004,Combinador De Pieles Valiosas,772004,True,True,True,
occupation_type_employee_772005,"Cosedor A Mano Y A Maquina, En General",772005,True,True,True,
occupation_type_employee_772006,"Cosedor A Mano Prendas Vestir,Excepto Calzado Cuero",772006,True,True,True,
occupation_type_employee_772007,Cosedor A Mano De Prendas De Peleteria,772007,True,True,True,
occupation_type_employee_772008,Cosedor A Maquina-Remalladores,772008,True,True,True,
occupation_type_employee_772009,Escogedor Y Combinador De Pieles Valiosas,772009,True,True,True,
occupation_type_employee_772010,Manguitero O Peletero,772010,True,True,True,
occupation_type_employee_772011,Peletero,772011,True,True,True,
occupation_type_employee_773001,Acabador Y Adornador De Sombreros,773001,True,True,True,
occupation_type_employee_773002,Operador De Maquinas De Sombreros De Fieltro,773002,True,True,True,
occupation_type_employee_773003,"Sombrerero,Inclusive De Sombreros De Paja",773003,True,True,True,
occupation_type_employee_774001,Cortador De Guantes,774001,True,True,True,
occupation_type_employee_774002,"Cortador Prendas Vestir,Inclusive Cuero Y Piel",774002,True,True,True,
occupation_type_employee_774003,"Cortador Ropa Blanca, Tapiceria, Telas Paraguas",774003,True,True,True,
occupation_type_employee_774004,"Cortador De Toldos Y Sombrillas, Tiendas Campaða",774004,True,True,True,
occupation_type_employee_774005,"Cortador De Vestidos, Inclusive De Cuero Y Piel",774005,True,True,True,
occupation_type_employee_774006,Cortador De Velas De Embarcaciones,774006,True,True,True,
occupation_type_employee_774007,"Cortador, Sastreria",774007,True,True,True,
occupation_type_employee_774008,"Patronista Prendas Vestir, Lenceria, Sombreros, Gorros",774008,True,True,True,
occupation_type_employee_774009,Patronista De Ropa Blanca,774009,True,True,True,
occupation_type_employee_774010,"Patronista Tiendas Campaða,Toldos,Sombrillas",774010,True,True,True,
occupation_type_employee_774011,Patronista De Velas De Embarcaciones,774011,True,True,True,
occupation_type_employee_774012,Patronista De Tela De Paraguas,774012,True,True,True,
occupation_type_employee_774013,"Trazador De Prendas De Vestir, Lenceria",774013,True,True,True,
occupation_type_employee_775001,Colchonero,775001,True,True,True,
occupation_type_employee_775002,Confeccionador De Colchas,775002,True,True,True,
occupation_type_employee_775003,Confeccionador De Cortinas,775003,True,True,True,
occupation_type_employee_775004,Confeccionador De Ropa De Tapiceria,775004,True,True,True,
occupation_type_employee_775005,Confeccionador De Edredones,775005,True,True,True,
occupation_type_employee_775006,Tapicero De Muebles,775006,True,True,True,
occupation_type_employee_775007,Tapicero De Vehiculos,775007,True,True,True,
occupation_type_employee_776001,Abornador De Cueros,776001,True,True,True,
occupation_type_employee_776002,"Artesano Del Cuero, En General",776002,True,True,True,
occupation_type_employee_776003,"Cosedor De Cuero (Maletas, Carteras, Bolsas)",776003,True,True,True,
occupation_type_employee_776004,"Cortador De Cueros, Confecciones De Articulos",776004,True,True,True,
occupation_type_employee_776005,Guarnicionero,776005,True,True,True,
occupation_type_employee_776006,"Maletero, Cuero O Marroquin",776006,True,True,True,
occupation_type_employee_776008,"Marroquinero, Fabricacion De Articulos De Cuero",776008,True,True,True,
occupation_type_employee_776009,Montador De Articulos De Cuero,776009,True,True,True,
occupation_type_employee_776010,Repujador De Cueros,776010,True,True,True,
occupation_type_employee_776011,Talabartero,776011,True,True,True,
occupation_type_employee_776012,Troquilador De Cueros,776012,True,True,True,
occupation_type_employee_777001,Acabador De Calzado,777001,True,True,True,
occupation_type_employee_777002,Aparador De Calzado,777002,True,True,True,
occupation_type_employee_777003,Armador De Calzado,777003,True,True,True,
occupation_type_employee_777004,"Cortador Empeines Calzado, A Maquina O A Mano",777004,True,True,True,
occupation_type_employee_777005,"Cortador De Palas De Calzado, A Maquina O A Mano",777005,True,True,True,
occupation_type_employee_777006,Cortador De Suelas,777006,True,True,True,
occupation_type_employee_777007,"Cosedor De Calzado, A Maquina",777007,True,True,True,
occupation_type_employee_777008,Despuntador De Suelas,777008,True,True,True,
occupation_type_employee_777009,Guarnecedor De Calzado,777009,True,True,True,
occupation_type_employee_777010,"Hormero, Armador De Calzado",777010,True,True,True,
occupation_type_employee_777011,"Lijador De Cantos, Calzado",777011,True,True,True,
occupation_type_employee_777012,Montador De Palas De Calzado,777012,True,True,True,
occupation_type_employee_777013,Montador De Suelas,777013,True,True,True,
occupation_type_employee_777014,Patronista Del Calzado,777014,True,True,True,
occupation_type_employee_777015,Preparador De Palas De Calzado,777015,True,True,True,
occupation_type_employee_777016,Preparador De Suelas,777016,True,True,True,
occupation_type_employee_777017,Zapatero Ortopedista,777017,True,True,True,
occupation_type_employee_778001,"Ajustador-Operador De Cepilladora, Labra Madera",778001,True,True,True,
occupation_type_employee_778002,"Ajustador-Operador Molduradora, Labra De Madera",778002,True,True,True,
occupation_type_employee_778003,"Ajustador-Operador Ranuradora, Labra De Madera",778003,True,True,True,
occupation_type_employee_778004,"Ajustador-Operador Torno, Labra De Madera",778004,True,True,True,
occupation_type_employee_778005,Ajustador-Operador De Maq. Labrar Madera En Gral,778005,True,True,True,
occupation_type_employee_778006,Ajustador-Operador De Sierra Mecanica De Precision,778006,True,True,True,
occupation_type_employee_778007,"Ajustador-Operador Torno Automatico, Labra Madera",778007,True,True,True,
occupation_type_employee_778008,"Ajust-Operad Fresadora-Grabadora, Labra De Madera",778008,True,True,True,
occupation_type_employee_778009,Ajustador De Maq. De Labrar Madera En General,778009,True,True,True,
occupation_type_employee_778010,Acabador De Muebles De Madera,778010,True,True,True,
occupation_type_employee_778011,"Carrocero, Carrocerias De Madera",778011,True,True,True,
occupation_type_employee_778012,Cepillador De Madera,778012,True,True,True,
occupation_type_employee_778013,Chapeador De Muebles De Madera,778013,True,True,True,
occupation_type_employee_778014,Charolador,778014,True,True,True,
occupation_type_employee_778015,Confeccionador Muebles Madera Para El Hogar U Oficina,778015,True,True,True,
occupation_type_employee_778016,Confeccionador De Articulos Madera Para Deporte,778016,True,True,True,
occupation_type_employee_778017,Constructor De Carretas O Carretillas(Madera),778017,True,True,True,
occupation_type_employee_778018,Constructor De Ataudes,778018,True,True,True,
occupation_type_employee_778019,Constructor De Kioscos De Madera,778019,True,True,True,
occupation_type_employee_778020,Curvador De Madera,778020,True,True,True,
occupation_type_employee_778021,"Ebanista, Marqueteria",778021,True,True,True,
occupation_type_employee_778022,Ebanista De Mesa De Billar,778022,True,True,True,
occupation_type_employee_778023,Ebanista De Pianos,778023,True,True,True,
occupation_type_employee_778024,Ebanistas De Estuches Para Instrumentos,778024,True,True,True,
occupation_type_employee_778025,"Ebanista O Carpintero En Madera, Excepto Construccion",778025,True,True,True,
occupation_type_employee_778026,Laqueador De Muebles De Madera,778026,True,True,True,
occupation_type_employee_778027,Maquetista En Madera,778027,True,True,True,
occupation_type_employee_778028,Modelista En Madera,778028,True,True,True,
occupation_type_employee_778029,Mueblista De Madera En General,778029,True,True,True,
occupation_type_employee_778030,"Operador De Maq. De Labrar Madera,En General",778030,True,True,True,
occupation_type_employee_778031,"Operador De Maquinas De Labrar, En General",778031,True,True,True,
occupation_type_employee_778032,"Pipero, Pipas De Fumar",778032,True,True,True,
occupation_type_employee_778033,Restaurador De Articulos De Madera,778033,True,True,True,
occupation_type_employee_778034,Tallador De Madera,778034,True,True,True,
occupation_type_employee_778035,"Tallista, Madera",778035,True,True,True,
occupation_type_employee_778036,Tonelero,778036,True,True,True,
occupation_type_employee_778037,"Tornero,Labra De Madera",778037,True,True,True,
occupation_type_employee_778038,Trazador De Ebanisteria,778038,True,True,True,
occupation_type_employee_778039,"Trazador, Labrado De Madera",778039,True,True,True,
occupation_type_employee_778040,"Tupista, Labra De Madera",778040,True,True,True,
occupation_type_employee_779001,"Confeccionador De Velas,Carpas Y Toldos",779001,True,True,True,
occupation_type_employee_779002,Confeccionador De Alfombras De Nudos A Mano,779002,True,True,True,
occupation_type_employee_779003,Confeccionador De Bolsas De Hilo,779003,True,True,True,
occupation_type_employee_779004,Confeccionador De Calzado De Caðamo,779004,True,True,True,
occupation_type_employee_779005,Confeccionador De Calzado De Lona,779005,True,True,True,
